id,kode_provinsi,nama_provinsi,kode_kabko,nama_kabko,kode_kecamatan,nama_kecamatan,kode_kelurahan,nama_kelurahan,deleted_at,created_at,updated_at
186,11,Aceh,1103,Kab. Aceh Timur,110314,Idi Tunong,1103142017,Alue Lhok,,12/2/2026 11:07:13,12/2/2026 11:07:13
187,11,Aceh,1105,Kab. Aceh Barat,110502,Kaway XVI,1105022053,Alue Lhok,,12/2/2026 11:07:13,12/2/2026 11:07:13
188,11,Aceh,1105,Kab. Aceh Barat,110506,Bubon,1105062001,Alue Lhok,,12/2/2026 11:07:13,12/2/2026 11:07:13
189,11,Aceh,1108,Kab. Aceh Utara,110820,Paya Bakong,1108202007,Alue Lhok,,12/2/2026 11:07:13,12/2/2026 11:07:13
190,11,Aceh,1116,Kab. Aceh Tamiang,111603,Karang Baru,1116032035,Alue Lhok,,12/2/2026 11:07:13,12/2/2026 11:07:13
191,11,Aceh,1173,Kota Lhokseumawe,117303,Blang Mangat,1173032017,Alue Lim,,12/2/2026 11:07:13,12/2/2026 11:07:13
192,11,Aceh,1111,Kab. Bireuen,111104,Jeumpa,1111042077,Alue Limeng,,12/2/2026 11:07:13,12/2/2026 11:07:13
193,11,Aceh,1103,Kab. Aceh Timur,110301,Darul Aman,1103012002,Alue Luddin Dua,,12/2/2026 11:07:13,12/2/2026 11:07:13
194,11,Aceh,1103,Kab. Aceh Timur,110301,Darul Aman,1103012001,Alue Luddin Sa,,12/2/2026 11:07:13,12/2/2026 11:07:13
195,11,Aceh,1108,Kab. Aceh Utara,110811,Syamtalira Bayu,1108112037,Alue Majron,,12/2/2026 11:07:13,12/2/2026 11:07:13
196,11,Aceh,1112,Kab. Aceh Barat Daya,111201,Blang Pidie,1112012022,Alue Manggota,,12/2/2026 11:07:13,12/2/2026 11:07:13
197,11,Aceh,1111,Kab. Bireuen,111107,Gandapura,1111072016,Alue Mangki,,12/2/2026 11:07:13,12/2/2026 11:07:13
198,11,Aceh,1118,Kab. Pidie Jaya,111804,Bandar Dua,1118042014,Alue Mee,,12/2/2026 11:07:13,12/2/2026 11:07:13
199,11,Aceh,1174,Kota Langsa,117401,Langsa Timur,1174012015,Alue Merbau,,12/2/2026 11:07:13,12/2/2026 11:07:13
200,11,Aceh,1103,Kab. Aceh Timur,110301,Darul Aman,1103012025,Alue Merbo,,12/2/2026 11:07:13,12/2/2026 11:07:13
201,11,Aceh,1105,Kab. Aceh Barat,110511,Woyla Timur,1105112019,Alue Meuganda,,12/2/2026 11:07:13,12/2/2026 11:07:13
202,11,Aceh,1114,Kab. Aceh Jaya,111401,Teunom,1114012016,Alue Meuraksa,,12/2/2026 11:07:13,12/2/2026 11:07:13
203,11,Aceh,1101,Kab. Aceh Selatan,110105,Meukek,1101052021,Alue Meutuah,,12/2/2026 11:07:13,12/2/2026 11:07:13
204,11,Aceh,1114,Kab. Aceh Jaya,111407,Indra Jaya,1114072008,Alue Mie,,12/2/2026 11:07:13,12/2/2026 11:07:13
205,11,Aceh,1108,Kab. Aceh Utara,110804,Lhoksukon,1108042028,Alue Mudem,,12/2/2026 11:07:13,12/2/2026 11:07:13
206,11,Aceh,1103,Kab. Aceh Timur,110309,Simpang Ulim,1103092012,Alue Mulieng,,12/2/2026 11:07:13,12/2/2026 11:07:13
207,11,Aceh,1171,Banda Aceh,117104,Syiah Kuala,1171042004,Alue Naga,,12/2/2026 11:07:13,12/2/2026 11:07:13
208,11,Aceh,1108,Kab. Aceh Utara,110821,Nibong,1108212017,Alue Ngom,,12/2/2026 11:07:13,12/2/2026 11:07:13
209,11,Aceh,1103,Kab. Aceh Timur,110307,Peureulak,1103072022,Alue Nibong,,12/2/2026 11:07:13,12/2/2026 11:07:13
210,11,Aceh,1103,Kab. Aceh Timur,110304,Birem Bayeun,1103042027,Alue Nyamoek,,12/2/2026 11:07:13,12/2/2026 11:07:13
211,11,Aceh,1105,Kab. Aceh Barat,110502,Kaway XVI,1105022024,Alue On,,12/2/2026 11:07:13,12/2/2026 11:07:13
212,11,Aceh,1112,Kab. Aceh Barat Daya,111205,Kuala Batee,1112052007,Alue Padee,,12/2/2026 11:07:13,12/2/2026 11:07:13
213,11,Aceh,1108,Kab. Aceh Utara,110821,Nibong,1108212020,Alue Panah,,12/2/2026 11:07:13,12/2/2026 11:07:13
214,11,Aceh,1114,Kab. Aceh Jaya,111406,Panga,1114062007,Alue Pande,,12/2/2026 11:07:13,12/2/2026 11:07:13
215,11,Aceh,1108,Kab. Aceh Utara,110812,Tanah Luas,1108122007,Alue Pangkat,,12/2/2026 11:07:13,12/2/2026 11:07:13
216,11,Aceh,1105,Kab. Aceh Barat,110504,Woyla,1105042029,Alue Panyang,,12/2/2026 11:07:13,12/2/2026 11:07:13
217,11,Aceh,1108,Kab. Aceh Utara,110814,T. Jambo Aye,1108142040,Alue Papeun,,12/2/2026 11:07:13,12/2/2026 11:07:13
218,11,Aceh,1108,Kab. Aceh Utara,110827,Nisam Antara,1108272004,Alue Papeun,,12/2/2026 11:07:13,12/2/2026 11:07:13
219,11,Aceh,1103,Kab. Aceh Timur,110313,Indra Makmu,1103132005,Alue Patong,,12/2/2026 11:07:13,12/2/2026 11:07:13
220,11,Aceh,1105,Kab. Aceh Barat,110510,Woyla Barat,1105102014,Alue Permen,,12/2/2026 11:07:13,12/2/2026 11:07:13
221,11,Aceh,1105,Kab. Aceh Barat,110502,Kaway XVI,1105022047,Alue Peudeung,,12/2/2026 11:07:13,12/2/2026 11:07:13
222,11,Aceh,1112,Kab. Aceh Barat Daya,111206,Babah Rot,1112062006,Alue Peunawa,,12/2/2026 11:07:13,12/2/2026 11:07:13
223,11,Aceh,1111,Kab. Bireuen,111105,Peusangan,1111052069,Alue Peuno,,12/2/2026 11:07:13,12/2/2026 11:07:13
224,11,Aceh,1115,Kab. Nagan Raya,111506,Suka Makmue,1115062018,Alue Peusaja,,12/2/2026 11:07:13,12/2/2026 11:07:13
225,11,Aceh,1114,Kab. Aceh Jaya,111406,Panga,1114062021,Alue Piet,,12/2/2026 11:07:13,12/2/2026 11:07:13
226,11,Aceh,1174,Kota Langsa,117401,Langsa Timur,1174012018,Alue Pineung,,12/2/2026 11:07:13,12/2/2026 11:07:13
227,11,Aceh,1174,Kota Langsa,117401,Langsa Timur,1174012025,Alue Pineung Timue,,12/2/2026 11:07:13,12/2/2026 11:07:13
228,11,Aceh,1112,Kab. Aceh Barat Daya,111205,Kuala Batee,1112052014,Alue Pisang,,12/2/2026 11:07:13,12/2/2026 11:07:13
229,11,Aceh,1103,Kab. Aceh Timur,110308,Rantau Selamat,1103082011,Alue Punti,,12/2/2026 11:07:13,12/2/2026 11:07:13
230,11,Aceh,1114,Kab. Aceh Jaya,111409,Pasie Raya,1114092012,Alue Punti,,12/2/2026 11:07:13,12/2/2026 11:07:13
231,11,Aceh,1108,Kab. Aceh Utara,110803,Kuta Makmur,1108032012,Alue Rambee,,12/2/2026 11:07:13,12/2/2026 11:07:13
232,11,Aceh,1103,Kab. Aceh Timur,110307,Peureulak,1103072037,Alue Rambong,,12/2/2026 11:07:13,12/2/2026 11:07:13
233,11,Aceh,1108,Kab. Aceh Utara,110801,Baktiya,1108012045,Alue Rambong,,12/2/2026 11:07:13,12/2/2026 11:07:13
234,11,Aceh,1111,Kab. Bireuen,111109,Juli,1111092025,Alue Rambong,,12/2/2026 11:07:13,12/2/2026 11:07:13
235,11,Aceh,1112,Kab. Aceh Barat Daya,111208,Jeumpa,1112082002,Alue Rambot,,12/2/2026 11:07:13,12/2/2026 11:07:13
236,11,Aceh,1112,Kab. Aceh Barat Daya,111209,Lembah Sabil,1112092010,Alue Rambot,,12/2/2026 11:07:13,12/2/2026 11:07:13
237,11,Aceh,1115,Kab. Nagan Raya,111505,Darul Makmur,1115052027,Alue Rambot,,12/2/2026 11:07:13,12/2/2026 11:07:13
238,11,Aceh,1103,Kab. Aceh Timur,110319,Sungai Raya,1103192001,Alue Rangan,,12/2/2026 11:07:13,12/2/2026 11:07:13
239,11,Aceh,1103,Kab. Aceh Timur,110308,Rantau Selamat,1103082003,Alue Raya,,12/2/2026 11:07:13,12/2/2026 11:07:13
240,11,Aceh,1105,Kab. Aceh Barat,110505,Samatiga,1105052001,Alue Raya,,12/2/2026 11:07:13,12/2/2026 11:07:13
241,11,Aceh,1106,Kab. Aceh Besar,110613,Pulo Aceh,1106132002,Alue Raya,,12/2/2026 11:07:13,12/2/2026 11:07:13
242,11,Aceh,1114,Kab. Aceh Jaya,111406,Panga,1114062015,Alue Raya,,12/2/2026 11:07:13,12/2/2026 11:07:13
243,11,Aceh,1115,Kab. Nagan Raya,111505,Darul Makmur,1115052035,Alue Raya,,12/2/2026 11:07:13,12/2/2026 11:07:13
244,11,Aceh,1114,Kab. Aceh Jaya,111405,Jaya,1114052016,Alue Rayeuk,,12/2/2026 11:07:13,12/2/2026 11:07:13
245,11,Aceh,1106,Kab. Aceh Besar,110613,Pulo Aceh,1106132016,Alue Reuyeueng,,12/2/2026 11:07:13,12/2/2026 11:07:13
246,11,Aceh,1108,Kab. Aceh Utara,110824,Pirak Timur,1108242011,Alue Rimee,,12/2/2026 11:07:13,12/2/2026 11:07:13
247,11,Aceh,1106,Kab. Aceh Besar,110604,Seulimeum,1106042012,Alue Rindang,,12/2/2026 11:07:13,12/2/2026 11:07:13
248,11,Aceh,1118,Kab. Pidie Jaya,111804,Bandar Dua,1118042017,Alue Sane,,12/2/2026 11:07:13,12/2/2026 11:07:13
249,11,Aceh,1103,Kab. Aceh Timur,110304,Birem Bayeun,1103042025,Alue Sentang,,12/2/2026 11:07:13,12/2/2026 11:07:13
250,11,Aceh,1116,Kab. Aceh Tamiang,111601,Manyak Payed,1116012031,Alue Sentang,,12/2/2026 11:07:13,12/2/2026 11:07:13
251,11,Aceh,1108,Kab. Aceh Utara,110801,Baktiya,1108012007,Alue Serdang,,12/2/2026 11:07:13,12/2/2026 11:07:13
252,11,Aceh,1112,Kab. Aceh Barat Daya,111208,Jeumpa,1112082012,Alue Seulaseh,,12/2/2026 11:07:13,12/2/2026 11:07:13
253,11,Aceh,1103,Kab. Aceh Timur,110308,Rantau Selamat,1103082006,Alue Seuleumak,,12/2/2026 11:07:13,12/2/2026 11:07:13
254,11,Aceh,1108,Kab. Aceh Utara,110817,Cot Girek,1108172004,Alue Seumambu,,12/2/2026 11:07:13,12/2/2026 11:07:13
255,11,Aceh,1115,Kab. Nagan Raya,111508,Tadu Raya,1115082016,Alue Seupeung,,12/2/2026 11:07:13,12/2/2026 11:07:13
256,11,Aceh,1105,Kab. Aceh Barat,110511,Woyla Timur,1105112020,Alue Seuralen,,12/2/2026 11:07:13,12/2/2026 11:07:13
257,11,Aceh,1111,Kab. Bireuen,111102,Jeunieb,1111022035,Alue Seutui,,12/2/2026 11:07:13,12/2/2026 11:07:13
258,11,Aceh,1108,Kab. Aceh Utara,110812,Tanah Luas,1108122044,Alue Sijuek,,12/2/2026 11:07:13,12/2/2026 11:07:13
259,11,Aceh,1105,Kab. Aceh Barat,110504,Woyla,1105042024,Alue Sikaya,,12/2/2026 11:07:13,12/2/2026 11:07:13
260,11,Aceh,1115,Kab. Nagan Raya,111508,Tadu Raya,1115082008,Alue Siron,,12/2/2026 11:07:13,12/2/2026 11:07:13
261,11,Aceh,1103,Kab. Aceh Timur,110322,Darul Falah,1103222011,Alue Siwah,,12/2/2026 11:07:13,12/2/2026 11:07:13
262,11,Aceh,1103,Kab. Aceh Timur,110306,Nurussalam,1103062037,Alue Siwah Serdang,,12/2/2026 11:07:13,12/2/2026 11:07:13
263,11,Aceh,1105,Kab. Aceh Barat,110504,Woyla,1105042036,Alue Sundak,,12/2/2026 11:07:13,12/2/2026 11:07:13
264,11,Aceh,1105,Kab. Aceh Barat,110507,Arongan Lambalek,1105072003,Alue Sundak,,12/2/2026 11:07:13,12/2/2026 11:07:13
265,11,Aceh,1112,Kab. Aceh Barat Daya,111208,Jeumpa,1112082004,Alue Sungai Pinang,,12/2/2026 11:07:13,12/2/2026 11:07:13
266,11,Aceh,1105,Kab. Aceh Barat,110502,Kaway XVI,1105022005,Alue Tampak,,12/2/2026 11:07:13,12/2/2026 11:07:13
267,11,Aceh,1103,Kab. Aceh Timur,110304,Birem Bayeun,1103042010,Alue Teh,,12/2/2026 11:07:13,12/2/2026 11:07:13
268,11,Aceh,1114,Kab. Aceh Jaya,111406,Panga,1114062016,Alue Teungoh,,12/2/2026 11:07:13,12/2/2026 11:07:13
269,11,Aceh,1103,Kab. Aceh Timur,110317,Peureulak Timur,1103172013,Alue Tho,,12/2/2026 11:07:13,12/2/2026 11:07:13
270,11,Aceh,1108,Kab. Aceh Utara,110805,Matangkuli,1108052037,Alue Tho,,12/2/2026 11:07:13,12/2/2026 11:07:13
271,11,Aceh,1114,Kab. Aceh Jaya,111402,Krueng Sabee,1114022015,Alue Tho,,12/2/2026 11:07:13,12/2/2026 11:07:13
272,11,Aceh,1115,Kab. Nagan Raya,111502,Seunagan,1115022009,Alue Tho,,12/2/2026 11:07:13,12/2/2026 11:07:13
273,11,Aceh,1103,Kab. Aceh Timur,110308,Rantau Selamat,1103082014,Alue Tuwi,,12/2/2026 11:07:13,12/2/2026 11:07:13
274,11,Aceh,1111,Kab. Bireuen,111105,Peusangan,1111052068,Alue Udeng,,12/2/2026 11:07:13,12/2/2026 11:07:13
275,11,Aceh,1103,Kab. Aceh Timur,110310,Rantau Peureulak,1103102013,Alue Udep,,12/2/2026 11:07:13,12/2/2026 11:07:13
276,11,Aceh,1111,Kab. Bireuen,111109,Juli,1111092007,Alue Unoe,,12/2/2026 11:07:13,12/2/2026 11:07:13
277,11,Aceh,1115,Kab. Nagan Raya,111505,Darul Makmur,1115052024,Alue Waki,,12/2/2026 11:07:13,12/2/2026 11:07:13
278,11,Aceh,1102,Kab. Aceh Tenggara,110211,Babul Rahmah,1102112023,Alukh Bakhu,,12/2/2026 11:07:13,12/2/2026 11:07:13
279,11,Aceh,1116,Kab. Aceh Tamiang,111604,Seruway,1116042010,Alur Alim,,12/2/2026 11:07:13,12/2/2026 11:07:13
280,11,Aceh,1102,Kab. Aceh Tenggara,110211,Babul Rahmah,1102112018,Alur Baning,,12/2/2026 11:07:13,12/2/2026 11:07:13
281,11,Aceh,1116,Kab. Aceh Tamiang,111603,Karang Baru,1116032022,Alur Baung,,12/2/2026 11:07:13,12/2/2026 11:07:13
282,11,Aceh,1116,Kab. Aceh Tamiang,111603,Karang Baru,1116032029,Alur Bemban,,12/2/2026 11:07:13,12/2/2026 11:07:13
283,11,Aceh,1101,Kab. Aceh Selatan,110116,Trumon Timur,1101162011,Alur Bujok,,12/2/2026 11:07:13,12/2/2026 11:07:13
284,11,Aceh,1102,Kab. Aceh Tenggara,110209,Bukit Tusam,1102092004,Alur Buluh,,12/2/2026 11:07:13,12/2/2026 11:07:13
285,11,Aceh,1116,Kab. Aceh Tamiang,111602,Bendahara,1116022002,Alur Cantek,,12/2/2026 11:07:13,12/2/2026 11:07:13
286,11,Aceh,1117,Kab. Bener Meriah,111701,Pintu Rime Gayo,1117012003,Alur Cincin,,12/2/2026 11:07:13,12/2/2026 11:07:13
287,11,Aceh,1116,Kab. Aceh Tamiang,111608,Rantau,1116082009,Alur Cucur,,12/2/2026 11:07:13,12/2/2026 11:07:13
288,11,Aceh,1117,Kab. Bener Meriah,111701,Pintu Rime Gayo,1117012012,Alur Gading,,12/2/2026 11:07:13,12/2/2026 11:07:13
289,11,Aceh,1116,Kab. Aceh Tamiang,111610,Bandar Pusaka,1116102004,Alur Jambu,,12/2/2026 11:07:13,12/2/2026 11:07:13
290,11,Aceh,1101,Kab. Aceh Selatan,110113,Kluet Tengah,1101132002,Alur Keujrun,,12/2/2026 11:07:13,12/2/2026 11:07:13
291,11,Aceh,1102,Kab. Aceh Tenggara,110215,Tanoh Alas,1102152003,Alur Langsat,,12/2/2026 11:07:13,12/2/2026 11:07:13
292,11,Aceh,1110,Kab. Aceh Singkil,111012,Suro Makmur,1110122005,Alur Linci,,12/2/2026 11:07:13,12/2/2026 11:07:13
293,11,Aceh,1116,Kab. Aceh Tamiang,111608,Rantau,1116082012,Alur Manis,,12/2/2026 11:07:13,12/2/2026 11:07:13
294,11,Aceh,1101,Kab. Aceh Selatan,110102,Kluet Utara,1101022013,Alur Mas,,12/2/2026 11:07:13,12/2/2026 11:07:13
295,11,Aceh,1116,Kab. Aceh Tamiang,111606,Kejuruan Muda,1116062021,Alur Mentawak,,12/2/2026 11:07:13,12/2/2026 11:07:13
296,11,Aceh,1102,Kab. Aceh Tenggara,110215,Tanoh Alas,1102152014,Alur Nangke,,12/2/2026 11:07:13,12/2/2026 11:07:13
297,11,Aceh,1116,Kab. Aceh Tamiang,111609,Banda Mulia,1116092003,Alur Nunang,,12/2/2026 11:07:13,12/2/2026 11:07:13
298,11,Aceh,1101,Kab. Aceh Selatan,110106,Samadua,1101062010,Alur Pinang,,12/2/2026 11:07:13,12/2/2026 11:07:13
299,11,Aceh,1116,Kab. Aceh Tamiang,111603,Karang Baru,1116032020,Alur Selalas,,12/2/2026 11:07:13,12/2/2026 11:07:13
300,11,Aceh,1116,Kab. Aceh Tamiang,111606,Kejuruan Muda,1116062008,Alur Selebu,,12/2/2026 11:07:13,12/2/2026 11:07:13
301,11,Aceh,1101,Kab. Aceh Selatan,110106,Samadua,1101062007,Alur Seumerah,,12/2/2026 11:07:13,12/2/2026 11:07:13
302,11,Aceh,1116,Kab. Aceh Tamiang,111607,Tamiang Hulu,1116072002,Alur Tani Dua,,12/2/2026 11:07:13,12/2/2026 11:07:13
303,11,Aceh,1116,Kab. Aceh Tamiang,111607,Tamiang Hulu,1116072001,Alur Tani Satu,,12/2/2026 11:07:13,12/2/2026 11:07:13
304,11,Aceh,1101,Kab. Aceh Selatan,110117,Kota Bahagia,1101172010,Alurduamas,,12/2/2026 11:07:13,12/2/2026 11:07:13
305,11,Aceh,1109,Kab. Simeulue,110907,Teupah Selatan,1109072003,Alus Alus,,12/2/2026 11:07:13,12/2/2026 11:07:13
306,11,Aceh,1109,Kab. Simeulue,110906,Simeulue Barat,1109062009,Amabaan,,12/2/2026 11:07:13,12/2/2026 11:07:13
307,11,Aceh,1109,Kab. Simeulue,110904,Simeulue Timur,1109042018,Amaiteng Mulia,,12/2/2026 11:07:13,12/2/2026 11:07:13
308,11,Aceh,1102,Kab. Aceh Tenggara,110209,Bukit Tusam,1102092016,Amaliah,,12/2/2026 11:07:13,12/2/2026 11:07:13
309,11,Aceh,1109,Kab. Simeulue,110910,Simeulue Cut,1109102002,Amarabu,,12/2/2026 11:07:13,12/2/2026 11:07:13
310,11,Aceh,1109,Kab. Simeulue,110904,Simeulue Timur,1109042013,Ameria Bahagia,,12/2/2026 11:07:13,12/2/2026 11:07:13
311,11,Aceh,1117,Kab. Bener Meriah,111709,Mesidah,1117092009,Amor,,12/2/2026 11:07:13,12/2/2026 11:07:13
312,11,Aceh,1113,Kab. Gayo Lues,111303,Rikit Gaib,1113032001,Ampa Kolak,,12/2/2026 11:07:13,12/2/2026 11:07:13
313,11,Aceh,1108,Kab. Aceh Utara,110810,Syamtalira Aron,1108102026,Ampeh,,12/2/2026 11:07:13,12/2/2026 11:07:13
314,11,Aceh,1108,Kab. Aceh Utara,110812,Tanah Luas,1108122015,Ampeh,,12/2/2026 11:07:13,12/2/2026 11:07:13
315,11,Aceh,1102,Kab. Aceh Tenggara,110203,Bambel,1102032040,Ampera,,12/2/2026 11:07:13,12/2/2026 11:07:13
316,11,Aceh,1107,Kab. Pidie,110706,Geulumpang Tiga,1107062008,Amud Mesjid,,12/2/2026 11:07:13,12/2/2026 11:07:13
317,11,Aceh,1109,Kab. Simeulue,110907,Teupah Selatan,1109072013,Ana Ao,,12/2/2026 11:07:13,12/2/2026 11:07:13
318,11,Aceh,1113,Kab. Gayo Lues,111306,Blangpegayon,1113062010,Anak Reje,,12/2/2026 11:07:13,12/2/2026 11:07:13
319,11,Aceh,1106,Kab. Aceh Besar,110606,Sukamakmur,1106062025,Aneuk Batee,,12/2/2026 11:07:13,12/2/2026 11:07:13
320,11,Aceh,1106,Kab. Aceh Besar,110606,Sukamakmur,1106062021,Aneuk Galong Baro,,12/2/2026 11:07:13,12/2/2026 11:07:13
321,11,Aceh,1106,Kab. Aceh Besar,110606,Sukamakmur,1106062022,Aneuk Galong Titi,,12/2/2026 11:07:13,12/2/2026 11:07:13
322,11,Aceh,1106,Kab. Aceh Besar,110603,Indrapuri,1106032024,Aneuk Glee,,12/2/2026 11:07:13,12/2/2026 11:07:13
323,11,Aceh,1172,Kota Sabang,117201,Sukakarya,1172012005,Aneuk Laot,,12/2/2026 11:07:13,12/2/2026 11:07:13
324,11,Aceh,1106,Kab. Aceh Besar,110602,Lhoknga,1106022010,Aneuk Paya,,12/2/2026 11:07:13,12/2/2026 11:07:13
325,11,Aceh,1106,Kab. Aceh Besar,110612,Darussalam,1106122001,Angan,,12/2/2026 11:07:13,12/2/2026 11:07:13
326,11,Aceh,1109,Kab. Simeulue,110903,Teupah Barat,1109032003,Angkeo,,12/2/2026 11:07:13,12/2/2026 11:07:13
327,11,Aceh,1111,Kab. Bireuen,111101,Samalanga,1111012041,Angkieng Barat,,12/2/2026 11:07:13,12/2/2026 11:07:13
328,11,Aceh,1172,Kota Sabang,117202,Sukajaya,1172022010,Anoe Itam,,12/2/2026 11:07:13,12/2/2026 11:07:13
329,11,Aceh,1104,Kab. Aceh Tengah,110401,Linge,1104012036,Antara,,12/2/2026 11:07:13,12/2/2026 11:07:13
330,11,Aceh,1105,Kab. Aceh Barat,110512,Panton Reu,1105122007,Antong,,12/2/2026 11:07:13,12/2/2026 11:07:13
331,11,Aceh,1101,Kab. Aceh Selatan,110104,Labuhan Haji,1101042005,Apha,,12/2/2026 11:07:13,12/2/2026 11:07:13
332,11,Aceh,1107,Kab. Pidie,110708,Kembang Tanjong,1107082025,Ara,,12/2/2026 11:07:13,12/2/2026 11:07:13
333,11,Aceh,1108,Kab. Aceh Utara,110810,Syamtalira Aron,1108102030,Ara,,12/2/2026 11:07:13,12/2/2026 11:07:13
334,11,Aceh,1118,Kab. Pidie Jaya,111806,Bandar Baru,1118062018,Ara,,12/2/2026 11:07:13,12/2/2026 11:07:13
335,11,Aceh,1108,Kab. Aceh Utara,110804,Lhoksukon,1108042020,Ara AB,,12/2/2026 11:07:13,12/2/2026 11:07:13
336,11,Aceh,1107,Kab. Pidie,110711,Mila,1107112006,Ara Bungkok,,12/2/2026 11:07:13,12/2/2026 11:07:13
337,11,Aceh,1111,Kab. Bireuen,111103,Peudada,1111032012,Ara Bungong,,12/2/2026 11:07:13,12/2/2026 11:07:13
338,11,Aceh,1111,Kab. Bireuen,111106,Makmur,1111062027,Ara Lipeh,,12/2/2026 11:07:13,12/2/2026 11:07:13
339,11,Aceh,1108,Kab. Aceh Utara,110824,Pirak Timur,1108242013,Ara Ton-Ton Moncrang,,12/2/2026 11:07:13,12/2/2026 11:07:13
340,11,Aceh,1101,Kab. Aceh Selatan,110106,Samadua,1101062028,Arafah,,12/2/2026 11:07:13,12/2/2026 11:07:13
341,11,Aceh,1103,Kab. Aceh Timur,110309,Simpang Ulim,1103092022,Arakundo,,12/2/2026 11:07:13,12/2/2026 11:07:13
342,11,Aceh,1103,Kab. Aceh Timur,110304,Birem Bayeun,1103042019,Aramiyah,,12/2/2026 11:07:13,12/2/2026 11:07:13
343,11,Aceh,1116,Kab. Aceh Tamiang,111610,Bandar Pusaka,1116102001,Aras Sembilan,,12/2/2026 11:07:13,12/2/2026 11:07:13
344,11,Aceh,1106,Kab. Aceh Besar,110611,Kuta Baro,1106112027,Aron,,12/2/2026 11:07:13,12/2/2026 11:07:13
345,11,Aceh,1107,Kab. Pidie,110703,Batee,1107032010,Aron,,12/2/2026 11:07:13,12/2/2026 11:07:13
346,11,Aceh,1107,Kab. Pidie,110708,Kembang Tanjong,1107082002,Aron Asan Kumbang,,12/2/2026 11:07:13,12/2/2026 11:07:13
347,92,Papua Barat,9210,,921005,,9210052001,Kambufatem,,12/2/2026 11:07:13,12/2/2026 11:07:13
348,11,Aceh,1105,Kab. Aceh Barat,110504,Woyla,1105042005,Aron Baroh,,12/2/2026 11:07:13,12/2/2026 11:07:13
349,11,Aceh,1107,Kab. Pidie,110714,Padang Tiji,1107142052,Aron Bunot Gogo,,12/2/2026 11:07:13,12/2/2026 11:07:13
350,11,Aceh,1108,Kab. Aceh Utara,110805,Matangkuli,1108052012,Aron Geulumpang VII,,12/2/2026 11:07:13,12/2/2026 11:07:13
351,11,Aceh,1107,Kab. Pidie,110708,Kembang Tanjong,1107082043,Aron Kuta Baro,,12/2/2026 11:07:13,12/2/2026 11:07:13
352,11,Aceh,1108,Kab. Aceh Utara,110805,Matangkuli,1108052041,Aron Pirak,,12/2/2026 11:07:13,12/2/2026 11:07:13
353,11,Aceh,1105,Kab. Aceh Barat,110504,Woyla,1105042004,Aron Tunong,,12/2/2026 11:07:13,12/2/2026 11:07:13
354,11,Aceh,1105,Kab. Aceh Barat,110507,Arongan Lambalek,1105072001,Arongan,,12/2/2026 11:07:13,12/2/2026 11:07:13
355,11,Aceh,1111,Kab. Bireuen,111111,Simpang Mamplam,1111112013,Arongan,,12/2/2026 11:07:13,12/2/2026 11:07:13
356,11,Aceh,1114,Kab. Aceh Jaya,111408,Darul Hikmah,1114082007,Arongan,,12/2/2026 11:07:13,12/2/2026 11:07:13
357,11,Aceh,1115,Kab. Nagan Raya,111507,Kuala Pesisir,1115072012,Arongan,,12/2/2026 11:07:13,12/2/2026 11:07:13
358,11,Aceh,1108,Kab. Aceh Utara,110801,Baktiya,1108012038,Arongan Lise,,12/2/2026 11:07:13,12/2/2026 11:07:13
359,11,Aceh,1108,Kab. Aceh Utara,110804,Lhoksukon,1108042045,Arongan LT,,12/2/2026 11:07:13,12/2/2026 11:07:13
360,11,Aceh,1104,Kab. Aceh Tengah,110420,Bies,1104202004,Aru Latong,,12/2/2026 11:07:13,12/2/2026 11:07:13
361,11,Aceh,1104,Kab. Aceh Tengah,110407,Pegasing,1104072001,Arul Badak,,12/2/2026 11:07:13,12/2/2026 11:07:13
362,11,Aceh,1103,Kab. Aceh Timur,110305,Serbajadi,1103052022,Arul Durin,,12/2/2026 11:07:13,12/2/2026 11:07:13
363,11,Aceh,1104,Kab. Aceh Tengah,110413,Celala,1104132001,Arul Gading,,12/2/2026 11:07:13,12/2/2026 11:07:13
364,11,Aceh,1104,Kab. Aceh Tengah,110402,Silih Nara,1104022001,Arul Gele,,12/2/2026 11:07:13,12/2/2026 11:07:13
365,11,Aceh,1104,Kab. Aceh Tengah,110401,Linge,1104012031,Arul Item,,12/2/2026 11:07:13,12/2/2026 11:07:13
366,11,Aceh,1104,Kab. Aceh Tengah,110402,Silih Nara,1104022002,Arul Kumer,,12/2/2026 11:07:13,12/2/2026 11:07:13
367,11,Aceh,1104,Kab. Aceh Tengah,110402,Silih Nara,1104022039,Arul Kumer Barat,,12/2/2026 11:07:13,12/2/2026 11:07:13
368,11,Aceh,1104,Kab. Aceh Tengah,110402,Silih Nara,1104022041,Arul Kumer Selatan,,12/2/2026 11:07:13,12/2/2026 11:07:13
369,11,Aceh,1104,Kab. Aceh Tengah,110402,Silih Nara,1104022040,Arul Kumer Timur,,12/2/2026 11:07:13,12/2/2026 11:07:13
370,11,Aceh,1104,Kab. Aceh Tengah,110421,Rusip Antara,1104212004,Arul Pertik,,12/2/2026 11:07:13,12/2/2026 11:07:13
371,11,Aceh,1103,Kab. Aceh Timur,110324,Peunaron,1103242001,Arul Pinang,,12/2/2026 11:07:13,12/2/2026 11:07:13
